id,title,status,Fecha de apertura,creatorId,categoryId,description,assignedTechId,priority,source
21,Carpeta compartida Autos nuevos,Cerrado,2026-03-03 12:00,a46a16b1-9763-44de-94e3-661850b433ef,b81e6e79-52ad-4d29-9ff8-ca739cbe2e1c,Se solicita una carpeta compartida a Laura Elizalde y Abigail Fernández directo desde la plataforma NextCloud,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
143,Factura no visualizada,Cerrado,2026-04-13 12:00,a46a16b1-9763-44de-94e3-661850b433ef,64bf87a9-74df-414c-997e-501faff5b8f9,No puedo ver la factura FNUA-13770 dentro de la bóveda,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
86,Problemas al mostrar recibo en la pagina de la bóveda,Cerrado,2026-03-17 17:16,a46a16b1-9763-44de-94e3-661850b433ef,64bf87a9-74df-414c-997e-501faff5b8f9,"No me deja ver el PDF de la factura, esto lo tengo que hacer para corroborar de que todo esté en orden y asegurarme de que se subió correctamente",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
85,Problemas al acceder a pagina de bóveda,Cerrado,2026-03-17 10:58,a46a16b1-9763-44de-94e3-661850b433ef,64bf87a9-74df-414c-997e-501faff5b8f9,"HOLA BUEN DIA, INTENTO INGRESAR A BOVEDA Y NO ME PERMITE",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
218,Error al facturar venta,Cerrado,2026-04-27 16:42,a46a16b1-9763-44de-94e3-661850b433ef,a494c538-2006-42c8-abb7-99e6892d3042,El cliente esta registrado 2 veces ,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
217,Error al timbrar venta de vehiculo nuevo,Cerrado,2026-04-22 16:55,a46a16b1-9763-44de-94e3-661850b433ef,a494c538-2006-42c8-abb7-99e6892d3042,Al timbrar un vehículo nuevo sale el siguiente error: Este RFC del receptor no existe en la liste de RFC ,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
162,Descargar XML y PDF,Cerrado,2026-04-14 14:33,a46a16b1-9763-44de-94e3-661850b433ef,a494c538-2006-42c8-abb7-99e6892d3042,"Hola buenas tardes, si me podrían apoyar descargando un XML y PDF de Quiter por favor",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
13,QBrowser de quiter no funciona,Cerrado,2026-03-02 16:38,a46a16b1-9763-44de-94e3-661850b433ef,a494c538-2006-42c8-abb7-99e6892d3042,Cuando abren un archivo adjunto se queda en negro la pantalla,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
315,Actualizar contraseña de Dealer,Cerrado,2026-05-26 18:15,1d059461-8206-4a6c-aaaf-97a783e9da1a,1d314185-1a17-41c7-959b-bcb188a5dba7,Restablecer la contraseña del usuario FLORESN10 en Dealer,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
357,Grabación 3CX,Cerrado,2026-06-11 09:59,65987ae2-f214-492a-89ec-68a5650233af,d668000c-da87-4bd2-9a6f-2b1aceed3e56,Solicitan una grabación del día de ayer a las 11:20 AM,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
246,Fallo en transferir llamadas,Cerrado,2026-05-07 12:08,65987ae2-f214-492a-89ec-68a5650233af,d668000c-da87-4bd2-9a6f-2b1aceed3e56,"Buenas tardes, quisiera que me apoyasen con mi aplicativo 3CX no me deja transferir llamadas a mis compañeras de trabajo.",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
192,Fallo de audio 3CX,Cerrado,2026-04-23 12:00,65987ae2-f214-492a-89ec-68a5650233af,d668000c-da87-4bd2-9a6f-2b1aceed3e56,Al momento de hacer llamadas a los clientes me dicen que me escuchan entra cortado y con interferencia.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
475,Actualización de contraseña Dealer Daily,Cerrado,2026-07-06 09:21,65987ae2-f214-492a-89ec-68a5650233af,1d314185-1a17-41c7-959b-bcb188a5dba7,"Actualizar la contraseña al usuario solicitante, ya que expira dentro de 4 días (10 de Julio del 2026).",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
117,Restablecer contraseña Quiter,Cerrado,2026-03-28 12:00,65987ae2-f214-492a-89ec-68a5650233af,a494c538-2006-42c8-abb7-99e6892d3042,"Hola buenos dias, necesito que me restablescan la contraseña de Quite, quiero ingresar con mi contraseña actual y no me deja",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
506,Impresora deja marcas al imprimir,Cerrado,2026-07-13 12:00,98aa16e2-270d-4eef-a7bb-1822554a81dd,95717a85-3c2a-409f-9f9e-237db83aed01,"Al realizar una impresión con un formato pre impreso, el logo del formato se queda marcado por toda la hoja.",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
331,Cambio de tóner a impresora de Seminuevos,Cerrado,2026-05-30 14:10,98aa16e2-270d-4eef-a7bb-1822554a81dd,95717a85-3c2a-409f-9f9e-237db83aed01,Cambiar tóner a impresora HP LaserJet en Seminuevos.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
247,Cambio de tóner a impresora de Seminuevos y adaptador USB,Cerrado,2026-05-08 14:25,98aa16e2-270d-4eef-a7bb-1822554a81dd,95717a85-3c2a-409f-9f9e-237db83aed01,"Buenas tardes compañeros, necesito que me cambien el tóner de la impresora que me hicieron entrega el día de ayer 8 de Mayo porque los documentos ya salen con poca tinta y también necesito de un nuevo adaptador de USB para que pueda conectar más dispositivos.",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
244,Sustitución de impresora,Cerrado,2026-05-06 12:00,98aa16e2-270d-4eef-a7bb-1822554a81dd,95717a85-3c2a-409f-9f9e-237db83aed01,"Hola buenos días, necesito que me apoyen con mi impresora, me sigue imprimiendo mal los documentos, mas a parte de eso salen manchadas de tinta, por favor pueden checar mi impresora.",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
113,Limpieza de impresora,Cerrado,2026-03-25 12:00,98aa16e2-270d-4eef-a7bb-1822554a81dd,95717a85-3c2a-409f-9f9e-237db83aed01,"Buenos días, necesito de su ayuda, mi impresora sigue sacando copias con una raya negra en el borde de los documentos y no puedo entregar las facturas en ese estado.",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
68,Cambio de tóner para impresora HP seminuevos,Cerrado,2026-03-10 12:00,98aa16e2-270d-4eef-a7bb-1822554a81dd,95717a85-3c2a-409f-9f9e-237db83aed01,Requiero de un cambio de tóner ya que el que tengo sale con una raya en cada documento que imprimo,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
49,Impresora HP desconectada,Cerrado,2026-03-07 12:00,98aa16e2-270d-4eef-a7bb-1822554a81dd,95717a85-3c2a-409f-9f9e-237db83aed01,"Mi impresora HP no imprime ni me deja escanear, me encuentro en el área de seminuevos",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
675,No se puede generar el contrarecibo,Cerrado,2026-08-24 12:00,98aa16e2-270d-4eef-a7bb-1822554a81dd,64bf87a9-74df-414c-997e-501faff5b8f9,Se queda cargando y no genera el contrarecibo,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
674,Agregar Nueva Linea de Seminuevo,Cerrado,2026-08-21 12:00,98aa16e2-270d-4eef-a7bb-1822554a81dd,a494c538-2006-42c8-abb7-99e6892d3042,Agregar la linea NUEVO TIGUAN de la marca VOLKSWAGEN,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
673,Agregar Nueva Linea de Seminuevo,Cerrado,2026-08-06 12:00,98aa16e2-270d-4eef-a7bb-1822554a81dd,a494c538-2006-42c8-abb7-99e6892d3042,Agregar la linea HB20 de la marca Hyundai,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
649,Cambio de clave,Cerrado,2026-08-19 17:03,98aa16e2-270d-4eef-a7bb-1822554a81dd,a494c538-2006-42c8-abb7-99e6892d3042,"Cambio de clave de producto en Seminuevos con referencia: ""29692511"".",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
577,Cambio de clave de producto,Cerrado,2026-07-30 12:00,98aa16e2-270d-4eef-a7bb-1822554a81dd,a494c538-2006-42c8-abb7-99e6892d3042,Referencia: 29668279.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
546,Editar código de producto,Cerrado,2026-07-24 12:00,98aa16e2-270d-4eef-a7bb-1822554a81dd,a494c538-2006-42c8-abb7-99e6892d3042,Editar la clave de un producto con la referencia: 29651591,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
490,Cambio de clave de producto,Cerrado,2026-07-09 17:23,98aa16e2-270d-4eef-a7bb-1822554a81dd,a494c538-2006-42c8-abb7-99e6892d3042,"Cambio de clave de producto, REF 29614340.",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
463,Verificación de vale,Cerrado,2026-07-01 12:54,98aa16e2-270d-4eef-a7bb-1822554a81dd,a494c538-2006-42c8-abb7-99e6892d3042,"Hay una factura con un vale, pero quieren verificar si el vale tiene o no saldo.",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
453,Error al timbrar factura Seminuevos,Cerrado,2026-06-27 17:42,98aa16e2-270d-4eef-a7bb-1822554a81dd,a494c538-2006-42c8-abb7-99e6892d3042,"Al timbrar una factura de Seminuevos aparece un error de Repuve 

Referencia 29586740

Repuve: R78TB4M0",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
452,Cancelar Vale,Cerrado,2026-06-18 12:44,98aa16e2-270d-4eef-a7bb-1822554a81dd,a494c538-2006-42c8-abb7-99e6892d3042,Realizar abono del Vale V201871,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
384,Cambio de clave de producto,Cerrado,2026-06-17 13:25,98aa16e2-270d-4eef-a7bb-1822554a81dd,a494c538-2006-42c8-abb7-99e6892d3042,Referencia del producto 29570822.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
219,Agregar Linea TAIGUN de la marca VW,Cerrado,2026-04-24 09:40,98aa16e2-270d-4eef-a7bb-1822554a81dd,a494c538-2006-42c8-abb7-99e6892d3042,Registrar la linea Taigun para la venta de seminuevos,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
310,Fallo al cerrar ordenes en Quiter,Cerrado,2026-05-27 12:00,6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,a494c538-2006-42c8-abb7-99e6892d3042,las ordenes 29442150 y 29522950 no pueden cerrarse en Quiter porque el costo medio no es exacto al costo actual,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
181,Corrección de huella,Cerrado,2026-04-20 09:50,06d62384-793f-4823-ae2e-f933e24fe906,e8a85678-13b0-4977-b0cb-5255f43ab9c7,Se tiene que eliminar al usuario 149 dentro de la maquina de registro de huella y agregar su huella al usuario correspondiente,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
479,Impresora no imprime,Cerrado,2026-07-07 12:00,06d62384-793f-4823-ae2e-f933e24fe906,95717a85-3c2a-409f-9f9e-237db83aed01,Al querer imprimir un documento la impresora arroja un mensaje de que se cambie de hoja por la que contiene en la charola.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
380,Impresora no imprime,Cerrado,2026-06-17 12:39,06d62384-793f-4823-ae2e-f933e24fe906,95717a85-3c2a-409f-9f9e-237db83aed01,"Al querer imprimir un documento, la impresora no responde.",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
474,Hoja atascada en impresora,Cerrado,2026-07-04 11:52,513212b3-e9dd-4072-87e0-c6c8513c95c3,95717a85-3c2a-409f-9f9e-237db83aed01,Hoja atascada en impresora de Seminuevos.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
239,Fallo Acrobat,Cerrado,2026-05-05 10:27,513212b3-e9dd-4072-87e0-c6c8513c95c3,b81e6e79-52ad-4d29-9ff8-ca739cbe2e1c,"Buenos días compañeros necesito de su ayuda, los documentos en PDF tardan en abrirse y hasta ni llegan a abrirse como tal, tampoco me permite imprimir cualquier documento.",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
210,Error al subir el pedido en la pagina Control,Cerrado,2026-04-22 12:16,513212b3-e9dd-4072-87e0-c6c8513c95c3,64bf87a9-74df-414c-997e-501faff5b8f9,"Al subir los documentos, el sistema rechaza el pedido por que no reconoce la razon social",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
40,Localizar factura,Cerrado,2026-03-06 12:00,513212b3-e9dd-4072-87e0-c6c8513c95c3,64bf87a9-74df-414c-997e-501faff5b8f9,No encuentro dentro de mis registros a Josué Blanco Sedeño en la pagina de la bóveda para dar seguimiento a mi labor.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
291,Restablecer contraseña Dealer Daily,Cerrado,2026-05-26 16:30,513212b3-e9dd-4072-87e0-c6c8513c95c3,1d314185-1a17-41c7-959b-bcb188a5dba7,"Buenas tardes, me podrían apoyar restableciendo la contraseña de mi perfil de Dealer Daily por favor.",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
614,Edición de datos en Quiter,Cerrado,2026-08-11 12:00,513212b3-e9dd-4072-87e0-c6c8513c95c3,a494c538-2006-42c8-abb7-99e6892d3042,Editar los datos del cliente en Quiter.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
43,Alta a usuario,Cerrado,2026-03-06 12:00,513212b3-e9dd-4072-87e0-c6c8513c95c3,a494c538-2006-42c8-abb7-99e6892d3042,ayudame porfas quiero dar de alta un cliente pero no me deja avanzar por que según está repetido 178500/287580,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
477,Retiro de aparatos biométricos,Cerrado,2026-07-06 12:00,8a35ccfc-0b7b-498c-a7a5-9db3310b9a54,e8a85678-13b0-4977-b0cb-5255f43ab9c7,Retirar los aparatos biométricos en el área de Financiamiento.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
567,Impresora no enciende,Cerrado,2026-07-28 12:00,8a35ccfc-0b7b-498c-a7a5-9db3310b9a54,95717a85-3c2a-409f-9f9e-237db83aed01,La impresora de Financiamiento no enciende.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
209,Impresora de Financiamiento no manda los escaneos,Cerrado,2026-04-16 16:19,8a35ccfc-0b7b-498c-a7a5-9db3310b9a54,95717a85-3c2a-409f-9f9e-237db83aed01,Al escanear no llega el archivo al correo,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
182,Hoja atascada en impresora,Cerrado,2026-04-20 13:24,8a35ccfc-0b7b-498c-a7a5-9db3310b9a54,95717a85-3c2a-409f-9f9e-237db83aed01,Se volvió a atascar una hoja en la impresora en Financiamiento.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
180,Impresora atascada,Cerrado,2026-04-18 10:54,8a35ccfc-0b7b-498c-a7a5-9db3310b9a54,95717a85-3c2a-409f-9f9e-237db83aed01,"Me podrían ayudar con la impresora, se atascaron las hojas no para de sacar hojas.",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
18,Directorio de escaneo,Cerrado,2026-03-03 15:30,8a35ccfc-0b7b-498c-a7a5-9db3310b9a54,95717a85-3c2a-409f-9f9e-237db83aed01,Agregar a gparra@toyotaguerrero.com.mx a la libreta de direcciones en la impresora B/N de refacciones ,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
75,Cableado estructurado e instalación de teléfono IP,Cerrado,2026-02-19 13:00,8a35ccfc-0b7b-498c-a7a5-9db3310b9a54,adcf7bdd-7901-4901-bc10-10a64870cc56,"Buenos días, requiero de una línea telefónica personal, ya que con eso podré hacer y recibir llamadas por parte de mis clientes y compañeros de trabajo ",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
601,Adobe se alenta,Cerrado,2026-08-07 11:59,8a35ccfc-0b7b-498c-a7a5-9db3310b9a54,b81e6e79-52ad-4d29-9ff8-ca739cbe2e1c,"Al editar un documento, adobe se alenta al scrollear (Subir y bajar).",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
580,Adobe se realentiza,Cerrado,2026-08-05 11:45,8a35ccfc-0b7b-498c-a7a5-9db3310b9a54,b81e6e79-52ad-4d29-9ff8-ca739cbe2e1c,Se alenta el aplicativo de Adobe.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
530,Comprimir documentos PDF,Cerrado,2026-07-20 17:19,8a35ccfc-0b7b-498c-a7a5-9db3310b9a54,b81e6e79-52ad-4d29-9ff8-ca739cbe2e1c,"Disminuir el peso de los documentos solicitados, ya que al subirlos a la plataforma rechaza los documentos porque el peso del mismo es mayor al recomendado.",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
93,Concesionario bloqueado,Cerrado,2026-03-19 12:50,8a35ccfc-0b7b-498c-a7a5-9db3310b9a54,a494c538-2006-42c8-abb7-99e6892d3042,"Quiero elaborar una referencia pero en la sección de concesionaria o departamento no me aparece la sucursal de Chilpancingo, posiblemente sea porque no tenga registrado a chilpancingo ya que no uso muy habitual esa sección.",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
22,Cambio de archivo en Boveda,Cerrado,2026-03-03 13:30,9c1e335f-c966-42d0-8a16-d37d3eb18ed9,64bf87a9-74df-414c-997e-501faff5b8f9,Se subió la lista negra de un cliente equivocado,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
122,Mensaje de error en Quiter,Cerrado,2026-04-06 10:42,9c1e335f-c966-42d0-8a16-d37d3eb18ed9,a494c538-2006-42c8-abb7-99e6892d3042,"buenos días , estaba dando de alta unidades y me salió esta leyenda en quiter",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
541,Documentos no se reflejan en carpeta compartida,Cerrado,2026-07-23 16:51,b8c10ad7-8871-4fa1-a1fa-8d213d5d6382,20e62295-6c41-4fc3-b1e0-849f1fcd8238,"Los documentos a los que se hicieron correcciones no se ve reflejada al otro usuario, ya que trabajan en la misma carpeta compartida.",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
457,Evidencia audio visual,Cerrado,2026-06-29 12:00,b8c10ad7-8871-4fa1-a1fa-8d213d5d6382,adcf7bdd-7901-4901-bc10-10a64870cc56,"Requieren de evidencia audio visual de un vehículo Toyota Raize color azul el día 27/06/2026 en el área de servicio y auto lavado, esto para ver si no regresaron los tapetes que se encuentran dentro del vehículo.",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
492,Agregar correo de usuario a impresora,Cerrado,2026-07-09 17:46,b8c10ad7-8871-4fa1-a1fa-8d213d5d6382,95717a85-3c2a-409f-9f9e-237db83aed01,Agregar al usuario solicitado a la impresora que se encuentra en el área de ventas.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
456,Laptop no reconoce la impresora,Cerrado,2026-06-29 12:00,b8c10ad7-8871-4fa1-a1fa-8d213d5d6382,95717a85-3c2a-409f-9f9e-237db83aed01,Al querer imprimir los documentos no se muestra la impresora añadida en el equipo.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
236,Ajustes en configuración de impresora,Cerrado,2026-05-04 12:44,b8c10ad7-8871-4fa1-a1fa-8d213d5d6382,95717a85-3c2a-409f-9f9e-237db83aed01,"Buenas tardes, necesito que me apoyen configurando la impresora, ya que me sale a cada rato error al imprimir cualquier documento.",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
615,Grabaciones a numero en 3CX,Cerrado,2026-08-11 12:00,b8c10ad7-8871-4fa1-a1fa-8d213d5d6382,d668000c-da87-4bd2-9a6f-2b1aceed3e56,Solicitan grabaciones al numero: 8116847129 del mes de Julio y Agosto del presente año.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
537,Grabaciones 3CX,Cerrado,2026-07-21 12:00,b8c10ad7-8871-4fa1-a1fa-8d213d5d6382,d668000c-da87-4bd2-9a6f-2b1aceed3e56,Solicitan grabaciones del mes presente (Julio) al numero: 7442211441,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
496,Llamada a número de cliente,Cerrado,2026-07-10 17:48,b8c10ad7-8871-4fa1-a1fa-8d213d5d6382,d668000c-da87-4bd2-9a6f-2b1aceed3e56,"Revisar quien realizó la llamada al siguiente numero: ""5552178183"".",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
173,Extension 0124 no recibe llamadas,Cerrado,2026-04-10 12:00,b8c10ad7-8871-4fa1-a1fa-8d213d5d6382,d668000c-da87-4bd2-9a6f-2b1aceed3e56,Cuando marcan a la ext 0124 la llamada se termina,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
57,Descargar Grabación Llamada,Cerrado,2026-02-14 13:36,b8c10ad7-8871-4fa1-a1fa-8d213d5d6382,d668000c-da87-4bd2-9a6f-2b1aceed3e56,Descargar Grabación de llamada del número 7421003121 a la ext 0153,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
312,Actualizar permisos en Quiter para acelestino,Cerrado,2026-05-21 12:53,b8c10ad7-8871-4fa1-a1fa-8d213d5d6382,a494c538-2006-42c8-abb7-99e6892d3042,Agregar permisos para acceder a las ordenes de chilpancingo,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
484,Impresora no imprime,Cerrado,2026-07-08 12:02,b60729c2-7e6f-4f79-84a1-55687ae2a694,95717a85-3c2a-409f-9f9e-237db83aed01,No imprimen los documentos que se mandan a la impresora.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
130,Actualización de credenciales para Jose Guy,Cerrado,2026-04-10 12:00,b60729c2-7e6f-4f79-84a1-55687ae2a694,b81e6e79-52ad-4d29-9ff8-ca739cbe2e1c,"Hola buenos dias, requiero de una actualización de mis accesos a las diversas paginas de trabajo, Control, Dealer y sat.grupocamsa, ya que no cuento con las contraseñas de dichas paginas y requiero que se actualicen y me los compartan",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
118,Configuración integral y puesta a punto de equipo de cómputo,Cerrado,2026-03-30 13:35,b60729c2-7e6f-4f79-84a1-55687ae2a694,b81e6e79-52ad-4d29-9ff8-ca739cbe2e1c,"Buenos días, necesito que me actualicen mi cuenta de correo del trabajo, de bóveda, que me añadan una impresora a mi equipo de computo y que me instalen Quiter a mi computadora personal.",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
106,Restablecer contraseña correo,Cerrado,2026-03-20 14:05,b60729c2-7e6f-4f79-84a1-55687ae2a694,06aa988c-5049-4b52-a6a4-d5d22d305062,Restablecer la contraseña del usuario jlopez,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
441,Actualización de firma de correo,Cerrado,2026-06-26 09:33,b60729c2-7e6f-4f79-84a1-55687ae2a694,8b30ba2f-8722-4a3d-ba03-d57849a85710,Cambiar el puesto de trabajo de gerente a vendedor al solicitante.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
436,Editar dirección de cliente,Cerrado,2026-06-25 13:49,b60729c2-7e6f-4f79-84a1-55687ae2a694,a494c538-2006-42c8-abb7-99e6892d3042,Añadir el valor faltante en la dirección del cliente (346636).,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
435,Editar dirección de cliente,Cerrado,2026-06-25 13:28,b60729c2-7e6f-4f79-84a1-55687ae2a694,a494c538-2006-42c8-abb7-99e6892d3042,"Añadir el numero faltante en la dirección de cliente, ya que Quiter limita los valores añadidos en donde el limite son 10 caracteres. ",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
261,Expansión de campos de Quiter,Cerrado,2026-05-15 12:46,b60729c2-7e6f-4f79-84a1-55687ae2a694,a494c538-2006-42c8-abb7-99e6892d3042,"Buenas tardes, me apoyan con extender los campos para agregar la dirección del cliente por favor.",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
226,Expansión de campos de Quiter,Cerrado,2026-04-28 19:18,b60729c2-7e6f-4f79-84a1-55687ae2a694,a494c538-2006-42c8-abb7-99e6892d3042,"Buenas tardes, quisiera que me apoyasen agregando esta información ""Manzana 1 lote 1"" ya que en Quiter no deja agregar mas caracteres",06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
340,Acrobat no abre ningún PDF,Cerrado,2026-06-03 14:03,78e9407e-d08d-4042-ab50-bc0e96d5243b,b81e6e79-52ad-4d29-9ff8-ca739cbe2e1c,El software Acrobat no abre ningún PDF,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
415,Agregar correo al celular,Cerrado,2026-06-22 11:54,78e9407e-d08d-4042-ab50-bc0e96d5243b,06aa988c-5049-4b52-a6a4-d5d22d305062,Anexar el correo de la empresa en el dispositivo movil.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
414,Actualización de contraseña,Cerrado,2026-06-22 11:50,78e9407e-d08d-4042-ab50-bc0e96d5243b,06aa988c-5049-4b52-a6a4-d5d22d305062,Solicitan actualizar la contraseña del correo del solicitante.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
533,Nuevo usuario Dealer Daily,Cerrado,2026-07-21 10:44,78e9407e-d08d-4042-ab50-bc0e96d5243b,1d314185-1a17-41c7-959b-bcb188a5dba7,Registrar a nuevo usuario de Dealer Daily.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
593,Agregar cliente en Quiter,Cerrado,2026-07-31 12:00,78e9407e-d08d-4042-ab50-bc0e96d5243b,a494c538-2006-42c8-abb7-99e6892d3042,En el área de Refacciones no pueden agregar a un cliente.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
89,Agregar Colonia,Cerrado,2026-03-17 17:50,6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,a494c538-2006-42c8-abb7-99e6892d3042,Agregar la colonia Los Manantiales CP 39060,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
279,Agregar usuario en windows,Cerrado,2026-05-09 10:03,6dd682e7-079c-4f0e-ae52-b4e347b2c2b6,b81e6e79-52ad-4d29-9ff8-ca739cbe2e1c,Agregar un segundo usuario en Windows,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
605,Cámara de seguridad desconectada,Cerrado,2026-08-07 12:00,34b62e95-8cac-428c-8157-b08d8bbb985f,adcf7bdd-7901-4901-bc10-10a64870cc56,La cámara de seguridad de la oficina de Seminuevos se encuentra deshabilitada.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
376,Cambio de tóner,Cerrado,2026-06-16 09:51,34b62e95-8cac-428c-8157-b08d8bbb985f,95717a85-3c2a-409f-9f9e-237db83aed01,Cambiar tóner en impresora de Seminuevos.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
371,Laptop trabada,Cerrado,2026-06-15 13:09,34b62e95-8cac-428c-8157-b08d8bbb985f,cd7fcce8-b88c-4d12-be9e-bb3e391c4b82,Dificultades al abrir un documento PDF ocasionó el atasco del equipo.,06d62384-793f-4823-ae2e-f933e24fe906,MEDIA,WHATSAPP
